gene_id	symbol	seq_len	seqname	strand	num_A	num_C	num_G	num_T	num_N	pct_at	pct_gc	num_CG_dinuc	exon_count
ENSG00000168772.10	CXXC4	5819	chr4	-	1686	1246	1176	1711	0	0.583777281319814	0.416222718680186	127	5
ENSG00000168778.11	TCTN2	5106	chr12	+	1233	1163	1138	1572	0	0.549353701527615	0.450646298472385	114	17
ENSG00000168779.19	SHOX2	5045	chr3	-	1247	1202	1335	1261	0	0.497125867195243	0.502874132804757	248	6
ENSG00000168781.21	PPIP5K1	8075	chr15	-	1951	1964	2204	1956	0	0.483839009287926	0.516160990712074	168	34
ENSG00000168785.7	TSPAN5	7430	chr4	-	1856	1719	1685	2170	0	0.54185733512786	0.45814266487214	147	12
ENSG00000168792.4	ABHD15	3592	chr17	-	769	1026	1008	789	0	0.433741648106904	0.566258351893096	181	2
ENSG00000168795.4	ZBTB5	4627	chr9	-	1171	1044	1147	1265	0	0.526475037821483	0.473524962178517	74	2
ENSG00000168802.12	CHTF8	3383	chr16	-	709	959	915	800	0	0.446053798403784	0.553946201596216	71	4
ENSG00000168803.14	ADAL	5718	chr15	+	1718	1090	1298	1612	0	0.582371458551941	0.417628541448059	41	12
ENSG00000168806.7	LCMT2	6957	chr15	-	1782	1533	1673	1969	0	0.539169182118729	0.460830817881271	158	1
ENSG00000168807.16	SNTB2	9875	chr16	+	2738	2047	2071	3019	0	0.582987341772152	0.417012658227848	152	8
ENSG00000168811.6	IL12A	2040	chr3	+	591	441	440	568	0	0.568137254901961	0.431862745098039	49	4
ENSG00000168813.16	ZNF507	11239	chr19	+	3504	2088	2249	3398	0	0.614111575762968	0.385888424237032	143	8
ENSG00000168818.9	STX18	5332	chr4	-	1384	1335	1429	1184	0	0.481620405101275	0.518379594898725	147	12
ENSG00000168824.14	NSG1	4355	chr4	+	943	1249	1193	970	0	0.439265212399541	0.560734787600459	209	10
ENSG00000168826.15	ZBTB49	2889	chr4	+	781	693	717	698	0	0.511941848390447	0.488058151609553	83	8
ENSG00000168827.14	GFM1	9032	chr3	+	2512	1708	1906	2906	0	0.599867139061116	0.400132860938884	135	20
ENSG00000168828.5	OR13J1	1339	chr9	-	258	434	345	302	0	0.418222554144884	0.581777445855116	36	1
ENSG00000168843.13	FSTL5	5355	chr4	-	1694	971	1067	1623	0	0.619421101774043	0.380578898225957	45	19
ENSG00000168872.16	DDX19A	7879	chr16	+	1962	1930	2041	1946	0	0.496002030714558	0.503997969285442	188	11
ENSG00000168874.12	ATOH8	6076	chr2	+	1269	1804	1728	1275	0	0.418696510862409	0.581303489137591	227	8
ENSG00000168876.8	ANKRD49	3526	chr11	+	1124	678	687	1037	0	0.61287577992059	0.38712422007941	54	2
ENSG00000168878.16	SFTPB	4110	chr2	-	986	1250	986	888	0	0.455961070559611	0.544038929440389	86	13
ENSG00000168883.19	USP39	3952	chr2	+	942	966	1025	1019	0	0.496204453441296	0.503795546558704	136	19
ENSG00000168884.14	TNIP2	2686	chr4	-	555	729	905	497	0	0.391660461653016	0.608339538346984	145	6
ENSG00000168887.10	C2orf68	4413	chr2	-	1060	1138	1107	1108	0	0.491275776116021	0.508724223883979	143	3
ENSG00000168890.13	TMEM150A	3094	chr2	-	539	1001	860	694	0	0.398513251454428	0.601486748545572	105	9
ENSG00000168894.9	RNF181	1220	chr2	+	257	336	333	294	0	0.451639344262295	0.548360655737705	22	2
ENSG00000168899.4	VAMP5	819	chr2	+	169	227	261	162	0	0.404151404151404	0.595848595848596	29	3
ENSG00000168903.8	BTNL3	2440	chr5	+	649	577	607	607	0	0.514754098360656	0.485245901639344	42	8
ENSG00000168904.14	LRRC28	9279	chr15	+	2465	2025	1955	2834	0	0.571074469231598	0.428925530768402	173	21
ENSG00000168906.12	MAT2A	4487	chr2	+	1141	939	1067	1340	0	0.552930688656118	0.447069311343882	95	7
ENSG00000168907.13	PLA2G4F	6103	chr15	-	1301	1746	1742	1314	0	0.428477797804359	0.571522202195642	125	20
ENSG00000168913.6	ENHO	1082	chr9	-	181	377	338	186	0	0.339186691312384	0.660813308687616	52	2
ENSG00000168916.15	ZNF608	6922	chr5	-	2062	1533	1660	1667	0	0.538717133776365	0.461282866223635	137	14
ENSG00000168917.8	SLC35G2	4287	chr3	+	1047	1002	1153	1085	0	0.497317471425239	0.502682528574761	159	3
ENSG00000168918.13	INPP5D	8681	chr2	+	2104	2376	2329	1872	0	0.45801174979841	0.54198825020159	254	31
ENSG00000168924.14	LETM1	8184	chr4	-	1661	2267	2447	1809	0	0.423998044965787	0.576001955034213	299	17
ENSG00000168925.10	CTRB1	1016	chr16	+	179	345	313	179	0	0.352362204724409	0.647637795275591	48	7
ENSG00000168928.12	CTRB2	2346	chr16	-	411	786	727	422	0	0.355072463768116	0.644927536231884	103	4
ENSG00000168936.10	TMEM129	3442	chr4	-	572	1092	1067	711	0	0.372748402091807	0.627251597908193	165	6
ENSG00000168938.5	PPIC	2098	chr5	-	567	402	456	673	0	0.591039084842707	0.408960915157293	45	4
ENSG00000168939.11	SPRY3	9019	chrX	+	2540	1929	1804	2746	0	0.586096019514359	0.413903980485641	61	2
ENSG00000168944.15	CEP120	6057	chr5	-	1875	1180	1251	1751	0	0.598646194485719	0.401353805514281	107	25
ENSG00000168952.15	STXBP6	8067	chr14	-	2140	1781	1932	2214	0	0.539729763232924	0.460270236767076	193	12
ENSG00000168958.19	MFF	6150	chr2	+	1682	1180	1225	2063	0	0.608943089430894	0.391056910569106	114	10
ENSG00000168959.14	GRM5	8657	chr11	-	2416	1922	1943	2376	0	0.55354048746679	0.44645951253321	214	15
ENSG00000168961.16	LGALS9	5714	chr17	+	1225	1682	1462	1345	0	0.449772488624431	0.550227511375569	116	10
ENSG00000168970.22	JMJD7-PLA2G4B	7862	chr15	+	1445	2304	2443	1670	0	0.396209615873823	0.603790384126177	224	22
ENSG00000168993.14	CPLX1	2418	chr4	-	400	881	745	392	0	0.327543424317618	0.672456575682382	220	5
ENSG00000168994.13	PXDC1	2474	chr6	-	507	727	736	504	0	0.408649959579628	0.591350040420372	161	7
ENSG00000168995.13	SIGLEC7	2043	chr19	+	466	622	530	425	0	0.436123348017621	0.563876651982379	43	7
ENSG00000169006.6	NTSR2	1569	chr2	-	283	520	462	304	0	0.374123645634162	0.625876354365838	112	4
ENSG00000169016.16	E2F6	4067	chr2	-	1147	766	996	1158	0	0.566756823211212	0.433243176788788	91	9
ENSG00000169018.5	FEM1B	7569	chr15	+	2176	1402	1661	2330	0	0.595323028141102	0.404676971858898	141	4
ENSG00000169019.10	COMMD8	1766	chr4	-	613	275	332	546	0	0.656285390713477	0.343714609286523	19	5
ENSG00000169020.9	ATP5I	940	chr4	-	186	286	277	191	0	0.401063829787234	0.598936170212766	62	4
ENSG00000169021.5	UQCRFS1	3475	chr19	-	864	747	820	1044	0	0.549064748201439	0.450935251798561	95	2
ENSG00000169026.12	MFSD7	2644	chr4	-	387	871	866	520	0	0.34304084720121	0.65695915279879	155	12
ENSG00000169031.18	COL4A3	9124	chr2	+	2560	2106	2275	2183	0	0.519837790442788	0.480162209557212	129	54
ENSG00000169032.9	MAP2K1	3759	chr15	+	898	886	972	1003	0	0.505719606278266	0.494280393721734	105	12
ENSG00000169035.11	KLK7	2434	chr19	-	642	657	596	539	0	0.485209531635168	0.514790468364832	57	6
ENSG00000169045.17	HNRNPH1	9480	chr5	-	2492	1808	2406	2774	0	0.555485232067511	0.444514767932489	314	8
ENSG00000169047.5	IRS1	9953	chr2	-	2420	2511	2514	2508	0	0.495127097357581	0.504872902642419	313	3
ENSG00000169057.20	MECP2	18366	chrX	-	4224	4801	4615	4726	0	0.487313514102145	0.512686485897855	452	17
ENSG00000169059.12	VCX3A	995	chrX	-	268	231	347	149	0	0.419095477386935	0.580904522613065	45	3
ENSG00000169062.14	UPF3A	5772	chr13	+	1626	1163	1420	1563	0	0.552494802494803	0.447505197505198	156	9
ENSG00000169067.3	ACTBL2	2794	chr5	-	803	576	547	868	0	0.598067287043665	0.401932712956335	42	1
ENSG00000169071.14	ROR2	5818	chr9	-	1314	1649	1617	1238	0	0.438638707459608	0.561361292540392	267	18
ENSG00000169083.15	AR	12775	chrX	+	3352	3132	2934	3357	0	0.525166340508806	0.474833659491194	229	13
ENSG00000169084.13	DHRSX	3620	chrX	-	853	1017	915	835	0	0.466298342541436	0.533701657458564	140	12
ENSG00000169085.11	C8orf46	5808	chr8	+	1629	1299	1286	1594	0	0.554924242424242	0.445075757575758	89	15
ENSG00000169087.10	HSPBAP1	5434	chr3	-	1490	1213	1024	1707	0	0.588332719911667	0.411667280088333	62	12
ENSG00000169093.15	ASMTL	3506	chrX	-	779	955	1039	733	0	0.4312606959498	0.5687393040502	184	14
ENSG00000169100.13	SLC25A6	2164	chrX	-	400	669	726	369	0	0.355360443622921	0.644639556377079	193	5
ENSG00000169105.7	CHST14	3574	chr15	+	705	1055	986	828	0	0.428931169557918	0.571068830442082	121	1
ENSG00000169116.11	PARM1	5034	chr4	+	1352	1196	1098	1388	0	0.54429876837505	0.45570123162495	80	4
ENSG00000169118.17	CSNK1G1	9712	chr15	-	2642	2196	2178	2696	0	0.549629324546952	0.450370675453048	117	21
ENSG00000169122.11	FAM110B	4943	chr8	+	1277	1242	1234	1190	0	0.499089621687234	0.500910378312766	161	10
ENSG00000169126.15	ARMC4	4773	chr10	-	1468	934	1113	1258	0	0.571129268803687	0.428870731196313	80	27
ENSG00000169129.14	AFAP1L2	5789	chr10	-	1442	1503	1542	1302	0	0.474002418379686	0.525997581620314	159	20
ENSG00000169131.10	ZNF354A	2947	chr5	-	907	638	700	702	0	0.545978961655921	0.454021038344079	88	6
ENSG00000169136.9	ATF5;MIR4751	2954	chr19	+	631	841	891	591	0	0.413676371022343	0.586323628977657	102	6
ENSG00000169139.11	UBE2V2	6606	chr8	+	2011	1104	1309	2182	0	0.634726006660612	0.365273993339388	76	7
ENSG00000169155.9	ZBTB43	7052	chr9	+	1949	1430	1673	2000	0	0.559982983550766	0.440017016449234	106	3
ENSG00000169169.14	CPT1C	5864	chr19	+	1205	1720	1663	1276	0	0.423090040927694	0.576909959072306	205	19
ENSG00000169174.10	PCSK9	4981	chr1	+	947	1472	1498	1064	0	0.403734189921702	0.596265810078297	192	12
ENSG00000169180.11	XPO6	7065	chr16	-	1587	1760	1796	1922	0	0.496673743807502	0.503326256192498	184	31
ENSG00000169181.12	GSG1L	5213	chr16	-	1208	1521	1212	1272	0	0.47573374256666	0.52426625743334	133	10
ENSG00000169184.5	MN1	7693	chr22	-	1510	2450	2209	1524	0	0.394384505394514	0.605615494605485	479	3
ENSG00000169188.4	APEX2	3245	chrX	+	742	861	876	766	0	0.464714946070878	0.535285053929122	71	6
ENSG00000169189.16	NSMCE1	3770	chr16	-	816	1004	1003	947	0	0.46763925729443	0.53236074270557	134	13
ENSG00000169193.11	CCDC126	3550	chr7	+	1031	631	730	1158	0	0.616619718309859	0.383380281690141	70	8
ENSG00000169194.9	IL13	2887	chr5	+	603	878	788	618	0	0.422930377554555	0.577069622445445	80	5
ENSG00000169213.6	RAB3B	12844	chr1	-	3640	2938	2821	3445	0	0.551619433198381	0.448380566801619	163	5
ENSG00000169217.8	CD2BP2	3773	chr16	-	769	1011	1149	844	0	0.427511264245958	0.572488735754042	100	6
ENSG00000169218.13	RSPO1	3089	chr1	-	758	808	925	598	0	0.43897701521528	0.56102298478472	105	8
ENSG00000169220.17	RGS14	3797	chr5	+	682	1240	1164	711	0	0.366868580458257	0.633131419541743	180	13
ENSG00000169221.13	TBC1D10B	6699	chr16	-	1260	1946	1895	1598	0	0.426630840423944	0.573369159576056	214	7
ENSG00000169223.14	LMAN2	2357	chr5	-	435	672	730	520	0	0.405176071277047	0.594823928722953	112	7
ENSG00000169224.12	GCSAML	4680	chr1	+	1411	908	934	1427	0	0.606410256410256	0.393589743589744	51	10
ENSG00000169228.13	RAB24	2065	chr5	-	406	548	669	442	0	0.410653753026634	0.589346246973366	98	5
ENSG00000169230.9	PRELID1	1875	chr5	+	402	482	556	435	0	0.4464	0.5536	75	5
ENSG00000169231.13	THBS3	4623	chr1	-	1002	1337	1293	991	0	0.431105342850963	0.568894657149037	114	23
ENSG00000169239.12	CA5B	8520	chrX	+	2509	1764	1833	2414	0	0.577816901408451	0.422183098591549	112	14
ENSG00000169241.17	SLC50A1	2340	chr1	+	530	618	669	523	0	0.45	0.55	86	6
ENSG00000169242.11	EFNA1	2539	chr1	+	559	762	717	501	0	0.417487199684915	0.582512800315085	85	5
ENSG00000169245.5	CXCL10	1176	chr4	-	387	231	210	348	0	0.625	0.375	4	4
ENSG00000169247.11	SH3TC2	15047	chr5	-	4075	3283	3440	4249	0	0.553199973416628	0.446800026583372	141	20
ENSG00000169248.12	CXCL11	1908	chr4	-	680	330	346	552	0	0.645702306079665	0.354297693920335	12	5
ENSG00000169249.12	ZRSR2	2077	chrX	+	644	429	574	430	0	0.517091959557053	0.482908040442947	76	12
ENSG00000169251.12	NMD3	4869	chr3	+	1361	951	1114	1443	0	0.575888272745944	0.424111727254056	123	18
ENSG00000169252.5	ADRB2	3443	chr5	+	788	869	893	893	0	0.488237002613999	0.511762997386001	114	1
ENSG00000169255.13	B3GALNT1	4183	chr3	-	1144	857	960	1222	0	0.565622758785561	0.434377241214439	110	9
ENSG00000169258.6	GPRIN1	4211	chr5	-	873	1306	1330	702	0	0.374020422702446	0.625979577297554	220	2
ENSG00000169271.2	HSPB3	784	chr5	+	218	171	202	193	0	0.524234693877551	0.475765306122449	19	1
ENSG00000169282.17	KCNAB1	6852	chr3	+	1958	1470	1540	1884	0	0.56071220081728	0.43928779918272	116	25
ENSG00000169288.17	MRPL1	1943	chr4	+	615	366	422	540	0	0.594441585177561	0.40555841482244	42	11
ENSG00000169291.9	SHE	8441	chr1	-	2191	1837	2024	2389	0	0.542589740552067	0.457410259447933	167	6
ENSG00000169299.13	PGM2	3704	chr4	+	1105	712	766	1121	0	0.60097192224622	0.39902807775378	53	14
ENSG00000169302.14	STK32A	7776	chr5	+	2166	1645	1675	2290	0	0.573045267489712	0.426954732510288	85	14
ENSG00000169306.9	IL1RAPL1	3668	chrX	+	1094	742	792	1040	0	0.581788440567066	0.418211559432933	62	11
ENSG00000169313.9	P2RY12	1859	chr3	-	602	388	307	562	0	0.626143087681549	0.373856912318451	24	3
ENSG00000169314.14	C22orf15	2086	chr22	+	487	604	615	380	0	0.415627996164909	0.584372003835091	29	2
ENSG00000169330.8	KIAA1024	6800	chr15	+	2009	1517	1435	1839	0	0.565882352941177	0.434117647058824	111	5
ENSG00000169347.16	GP2	4048	chr16	-	1034	1010	1045	959	0	0.492341897233202	0.507658102766798	60	15
ENSG00000169359.13	SLC33A1	9627	chr3	-	2813	1813	1971	3030	0	0.606938817907967	0.393061182092033	132	7
ENSG00000169371.13	SNUPN	3516	chr15	-	917	877	973	749	0	0.473833902161547	0.526166097838453	106	12
ENSG00000169372.12	CRADD	4276	chr12	+	1073	1074	1055	1074	0	0.502104770813845	0.497895229186155	74	15
ENSG00000169375.15	SIN3A	12453	chr15	-	3326	2707	2798	3622	0	0.557937846302096	0.442062153697904	208	29
ENSG00000169379.15	ARL13B	4154	chr3	+	1357	690	812	1295	0	0.638420799229658	0.361579200770342	63	12
ENSG00000169385.2	RNASE2	755	chr14	+	214	214	135	192	0	0.537748344370861	0.462251655629139	10	2
ENSG00000169397.3	RNASE3	720	chr14	+	187	203	140	190	0	0.523611111111111	0.476388888888889	12	2
ENSG00000169398.19	PTK2	13742	chr8	-	3760	2860	3158	3964	0	0.562072478532965	0.437927521467035	270	54
ENSG00000169402.15	RSPH10B2	4992	chr7	+	1431	1140	1207	1214	0	0.529847756410256	0.470152243589744	156	22
ENSG00000169403.11	PTAFR	4706	chr1	-	1013	1334	1168	1191	0	0.468338291542711	0.531661708457289	100	3
ENSG00000169410.9	PTPN9	8632	chr15	-	2185	2038	2026	2383	0	0.529193697868397	0.470806302131603	153	15
ENSG00000169413.2	RNASE6	1061	chr14	+	285	251	211	314	0	0.564561734213007	0.435438265786993	9	2
ENSG00000169418.9	NPR1	5003	chr1	+	994	1550	1451	1008	0	0.400159904057565	0.599840095942435	226	22
ENSG00000169427.6	KCNK9	4449	chr8	-	982	1271	1159	1037	0	0.453809844908968	0.546190155091032	159	7
ENSG00000169429.10	CXCL8	2274	chr4	+	770	340	394	770	0	0.677220756376429	0.322779243623571	8	3
ENSG00000169432.14	SCN9A	10364	chr2	-	3243	1885	2053	3183	0	0.62003087610961	0.37996912389039	118	28
ENSG00000169435.13	RASSF6	6632	chr4	-	2223	1237	1312	1860	0	0.61565138721351	0.38434861278649	71	13
ENSG00000169436.16	COL22A1	7830	chr8	-	1866	2072	2323	1569	0	0.438697318007663	0.561302681992337	204	71
ENSG00000169439.11	SDC2	4536	chr8	+	1318	934	1063	1221	0	0.559744268077601	0.440255731922399	121	11
ENSG00000169442.8	CD52	935	chr1	+	254	279	211	191	0	0.475935828877005	0.524064171122995	11	3
ENSG00000169446.5	MMGT1	3738	chrX	-	990	749	717	1282	0	0.607811663991439	0.392188336008561	71	4
ENSG00000169469.8	SPRR1B	620	chr1	+	164	207	120	129	0	0.47258064516129	0.52741935483871	3	2
ENSG00000169474.4	SPRR1A	270	chr1	+	71	110	57	32	0	0.381481481481481	0.618518518518518	1	1
ENSG00000169490.16	TM2D2	4459	chr8	-	1269	900	974	1316	0	0.579726396052927	0.420273603947073	82	5
ENSG00000169495.4	HTRA4	2095	chr8	+	538	484	599	474	0	0.483054892601432	0.516945107398568	82	9
ENSG00000169499.14	PLEKHA2	6325	chr8	+	1614	1388	1531	1792	0	0.538498023715415	0.461501976284585	125	15
ENSG00000169504.14	CLIC4	4495	chr1	+	1358	797	867	1473	0	0.629810901001112	0.370189098998888	53	7
ENSG00000169507.9	SLC38A11	5552	chr2	-	1621	1035	1132	1764	0	0.609690201729107	0.390309798270893	56	14
ENSG00000169508.6	GPR183	1700	chr13	-	532	354	291	523	0	0.620588235294118	0.379411764705882	25	2
ENSG00000169509.5	CRCT1	700	chr1	+	120	237	202	141	0	0.372857142857143	0.627142857142857	49	2
ENSG00000169515.5	CCDC8	3213	chr19	-	724	876	1034	579	0	0.405539993775288	0.594460006224712	131	1
ENSG00000169519.20	METTL15	7778	chr11	+	2439	1416	1453	2470	0	0.631139110311134	0.368860889688866	82	22
ENSG00000169550.12	MUC15	3356	chr11	-	1116	640	570	1030	0	0.639451728247914	0.360548271752086	23	5
ENSG00000169554.17	ZEB2	23707	chr2	-	7024	4787	4903	6993	0	0.59125996541106	0.40874003458894	410	32
ENSG00000169562.9	GJB1	2235	chrX	+	478	608	620	529	0	0.450559284116331	0.549440715883669	55	4
ENSG00000169564.6	PCBP1	1750	chr2	+	392	522	444	392	0	0.448	0.552	106	1
ENSG00000169567.11	HINT1	1936	chr5	-	497	433	432	574	0	0.553202479338843	0.446797520661157	58	5
ENSG00000169570.9	DTWD2	4617	chr5	-	1361	820	909	1527	0	0.625514403292181	0.374485596707819	69	7
ENSG00000169583.12	CLIC3	1177	chr9	-	186	451	368	172	0	0.304163126593033	0.695836873406967	111	4
ENSG00000169592.14	INO80E	6076	chr16	+	1238	1707	2001	1130	0	0.38973008558262	0.61026991441738	275	6
ENSG00000169594.13	BNC1	4795	chr15	-	1330	1145	1127	1193	0	0.526173096976017	0.473826903023983	99	6
ENSG00000169598.15	DFFB	3870	chr1	+	832	985	1067	986	0	0.469767441860465	0.530232558139535	116	10
ENSG00000169599.12	NFU1	2197	chr2	-	633	460	460	644	0	0.581247155211652	0.418752844788348	41	12
ENSG00000169604.19	ANTXR1	8185	chr2	+	2359	1965	1739	2122	0	0.547464874770922	0.452535125229078	136	21
ENSG00000169605.5	GKN1	1149	chr2	+	366	228	223	332	0	0.607484769364665	0.392515230635335	13	6
ENSG00000169607.12	CKAP2L	5219	chr2	-	1753	1063	1063	1340	0	0.592642268633838	0.407357731366162	67	10
ENSG00000169609.13	C15orf40	13893	chr15	-	3586	3397	3339	3571	0	0.515151515151515	0.484848484848485	326	7
ENSG00000169612.3	FAM103A1	1568	chr15	+	461	276	326	505	0	0.616071428571429	0.383928571428571	20	4
ENSG00000169618.6	PROKR1	4273	chr2	+	1054	1036	1034	1149	0	0.515562836414697	0.484437163585303	102	3
ENSG00000169621.9	PROKR1;APLF	7135	chr2	+	2163	1511	1518	1943	0	0.575473020322355	0.424526979677645	109	22
ENSG00000169627.7	BOLA2;BOLA2B;LOC107984053	1365	chr16	-	253	440	423	249	0	0.367765567765568	0.632234432234432	95	2
ENSG00000169629.11	RGPD8	6886	chr2	-	2145	1286	1586	1869	0	0.582921870461807	0.417078129538193	124	24
ENSG00000169635.9	HIC2	7219	chr22	+	1413	2151	2165	1490	0	0.402133259454218	0.597866740545782	281	4
ENSG00000169641.13	LUZP1	9658	chr1	-	2562	2308	2455	2333	0	0.506833712984055	0.493166287015945	179	8
ENSG00000169660.15	HEXDC	4153	chr17	+	842	1280	1279	752	0	0.383818926077534	0.616181073922466	214	14
ENSG00000169676.5	DRD5	2330	chr4	+	455	720	637	518	0	0.417596566523605	0.582403433476395	135	1
ENSG00000169679.14	BUB1	6032	chr2	-	1812	1185	1263	1772	0	0.594164456233422	0.405835543766578	53	28
ENSG00000169682.17	SPNS1	3792	chr16	+	654	1181	1096	861	0	0.399525316455696	0.600474683544304	170	13
ENSG00000169683.7	LRRC45	3606	chr17	+	686	1106	1260	554	0	0.343871325568497	0.656128674431503	223	16
ENSG00000169684.13	CHRNA5	3623	chr15	+	1033	748	771	1071	0	0.580734198178305	0.419265801821695	96	6
ENSG00000169688.10	MT1B	380	chr16	+	82	105	87	106	0	0.494736842105263	0.505263157894737	5	3
ENSG00000169689.14	CENPX	1531	chr17	-	252	462	527	290	0	0.354016982364468	0.645983017635532	82	3
ENSG00000169692.12	AGPAT2	1798	chr9	-	287	582	610	319	0	0.337041156840934	0.662958843159066	110	5
ENSG00000169696.15	ASPSCR1	12097	chr17	+	1863	3753	4075	2406	0	0.352897412581632	0.647102587418368	539	20
ENSG00000169704.4	GP9	889	chr3	+	150	330	265	144	0	0.330708661417323	0.669291338582677	33	3
ENSG00000169710.8	FASN	9364	chr17	-	1622	3156	2950	1636	0	0.347928235796668	0.652071764203332	557	46
ENSG00000169714.16	CNBP	1927	chr3	-	546	365	467	549	0	0.568240788790867	0.431759211209133	45	3
ENSG00000169715.14	MT1E	1052	chr16	+	210	310	307	225	0	0.413498098859316	0.586501901140684	46	2
ENSG00000169718.17	DUS1L	5999	chr17	-	1049	1921	1958	1071	0	0.353392232038673	0.646607767961327	261	7
ENSG00000169727.12	GPS1	6155	chr17	+	977	1966	2073	1139	0	0.34378554021121	0.65621445978879	334	8
ENSG00000169733.11	RFNG	3865	chr17	-	597	1366	1219	683	0	0.33117723156533	0.66882276843467	207	2
ENSG00000169738.7	DCXR	1902	chr17	-	334	608	631	329	0	0.348580441640379	0.651419558359621	122	3
ENSG00000169740.13	ZNF32	1436	chr10	-	386	335	386	329	0	0.497910863509749	0.502089136490251	40	4
ENSG00000169744.12	LDB2	5586	chr4	-	1542	1251	1157	1636	0	0.568922305764411	0.431077694235589	84	21
ENSG00000169750.8	RAC3	1527	chr17	+	220	526	517	264	0	0.316961362148003	0.683038637851997	106	6
ENSG00000169752.16	NRG4	5031	chr15	-	1454	1000	1021	1556	0	0.598290598290598	0.401709401709402	57	19
ENSG00000169756.16	LIMS1	7771	chr2	+	2266	1604	1729	2172	0	0.571097670827435	0.428902329172565	156	20
ENSG00000169758.12	TMEM266	5265	chr15	+	1274	1434	1487	1070	0	0.445204178537512	0.554795821462488	201	15
ENSG00000169760.17	NLGN1	10148	chr3	+	3306	1785	1956	3101	0	0.63135593220339	0.36864406779661	125	16
ENSG00000169762.16	TAPT1	7828	chr4	-	2207	1496	1727	2398	0	0.588272866632601	0.411727133367399	142	20
ENSG00000169764.14	UGP2	6495	chr2	+	1936	1198	1529	1832	0	0.58013856812933	0.41986143187067	96	20
ENSG00000169783.12	LINGO1	4902	chr15	-	959	1613	1448	882	0	0.375560995512036	0.624439004487964	284	16
ENSG00000169813.16	HNRNPF	3253	chr10	-	779	796	859	819	0	0.491238856440209	0.508761143559791	128	7
ENSG00000169814.12	BTD	3704	chr3	+	917	926	916	945	0	0.502699784017279	0.497300215982721	99	9
ENSG00000169826.7	CSGALNACT2	3730	chr10	+	1156	631	793	1150	0	0.618230563002681	0.381769436997319	49	8
ENSG00000169851.15	PCDH7	12249	chr4	+	3620	2526	2730	3373	0	0.570903747244673	0.429096252755327	355	8
ENSG00000169855.19	ROBO1	10875	chr3	-	3197	2389	2396	2893	0	0.56	0.44	232	39
ENSG00000169856.8	ONECUT1	3850	chr15	-	907	1138	1029	776	0	0.437142857142857	0.562857142857143	200	7
